label,latitude,longitude,altitude,heading_deg,right_is_open,left_is_open,line_is_stop,signal_is_stop,isnot_skipnum
678,36.082563892797026,140.0818349019713,,4.860720092633258,2.0,2.0,0,0,1
679,36.08258161490259,140.08183675913736,,4.860720092632505,2.0,2.0,0,0,1
680,36.08259933700806,140.08183861630425,,4.8607200926324765,2.0,2.0,0,0,1
681,36.08261705911347,140.081840473472,,4.860720092633315,2.0,2.0,0,0,1
682,36.08263478121878,140.08184233064057,,4.8607200926324765,2.0,2.0,0,0,1
683,36.08265250332401,140.08184418780996,,4.860720092633315,2.0,2.0,0,0,1
684,36.08267022542917,140.0818460449802,,4.860720092632505,2.0,2.0,0,0,1
685,36.08268794753424,140.08184790215128,,4.860720092633315,2.0,2.0,0,0,1
686,36.08270566963923,140.08184975932318,,4.8607200926324765,2.0,2.0,0,0,1
687,36.082723391744146,140.0818516164959,,4.860720092633315,2.0,2.0,0,0,1
688,36.08274111384898,140.0818534736695,,4.8607200926324765,2.0,2.0,0,0,1
689,36.082758835953726,140.0818553308439,,4.860720092633343,2.0,2.0,0,0,1
690,36.08277655805839,140.08185718801914,,4.8607200926324765,2.0,2.0,0,0,1
691,36.08279428016298,140.0818590451952,,4.8607200926324765,2.0,2.0,0,0,1
692,36.08281200226749,140.0818609023721,,4.860720092633315,2.0,2.0,0,0,1
693,36.08282972437191,140.08186275954984,,4.8607200926324765,2.0,2.0,0,0,1
694,36.08284744647625,140.0818646167284,,4.860720092633343,2.0,2.0,0,0,1
695,36.082865168580526,140.0818664739078,,4.860720092632448,2.0,2.0,0,0,1
696,36.08288289068471,140.08186833108806,,4.860720092633343,2.0,2.0,0,0,1
697,36.082900612788805,140.08187018826914,,4.8607200926324765,2.0,2.0,0,0,1
698,36.082918334892824,140.08187204545104,,4.860720092633315,2.0,2.0,0,0,1
699,36.08293605699676,140.0818739026338,,4.860720092632505,2.0,2.0,0,0,1
700,36.08295377910061,140.08187575981734,,4.860720092633315,2.0,2.0,0,0,1
701,36.0829715012044,140.08187761700174,,4.8607200926324765,2.0,2.0,0,0,1
702,36.08298922330809,140.081879474187,,4.860720092633315,2.0,2.0,0,0,1
703,36.0830069454117,140.08188133137307,,4.8607200926324765,2.0,2.0,0,0,1
704,36.08302466751523,140.08188318855997,,4.860720092632505,2.0,2.0,0,0,1
705,36.08304238961868,140.08188504574773,,4.860720092633315,2.0,2.0,0,0,1
706,36.08306011172205,140.08188690293628,,4.8607200926324765,2.0,2.0,0,0,1
707,36.083077833825335,140.0818887601257,,4.860720092633315,2.0,2.0,0,0,1
708,36.08309555592855,140.08189061731593,,4.8607200926324765,2.0,2.0,0,0,1
709,36.08311327803167,140.08189247450701,,4.860720092633315,2.0,2.0,0,0,1
710,36.08313100013472,140.08189433169892,,4.860720092632505,2.0,2.0,0,0,1
711,36.08314872223768,140.08189618889168,,4.860720092633315,2.0,2.0,0,0,1
712,36.08316644434056,140.08189804608523,,4.8607200926324765,2.0,2.0,0,0,1
713,36.08318416644337,140.08189990327966,,4.860720092633343,2.0,2.0,0,0,1
714,36.083201888546085,140.0819017604749,,4.8607200926324765,2.0,2.0,0,0,1
715,36.08321961064872,140.08190361767097,,4.860720092633258,2.0,2.0,0,0,1
716,36.083237332751274,140.08190547486788,,4.860720092632505,2.0,2.0,0,0,1
717,36.08325505485376,140.08190733206564,,4.685692607670802,2.0,2.0,0,0,1
718,36.08327268154467,140.08190911246675,,4.685692607671655,2.0,2.0,0,0,1
719,36.083290308235505,140.08191089286865,,4.685692607670802,2.0,2.0,0,0,1
720,36.08330793492628,140.08191267327135,,4.685692607670802,2.0,2.0,0,0,1
721,36.083325561616974,140.08191445367484,,4.685692607671655,2.0,2.0,0,0,1
722,36.08334318830757,140.08191623407916,,4.685692607670802,2.0,2.0,0,0,1
723,36.083360814998095,140.08191801448427,,4.6856926076708305,2.0,2.0,0,0,1
724,36.083378441688545,140.08191979489015,,4.685692607671626,2.0,2.0,0,0,1
725,36.083396068378924,140.08192157529683,,4.685692607670802,2.0,2.0,0,0,1
726,36.08341369506921,140.08192335570428,,4.685692607670802,2.0,2.0,0,0,1
727,36.08343132175943,140.08192513611257,,4.685692607671626,2.0,2.0,0,0,1
728,36.08344894844957,140.08192691652164,,4.6856926076708305,2.0,2.0,0,0,1
729,36.083466575139624,140.0819286969315,,4.685692607670802,2.0,2.0,0,0,1
730,36.0834842018296,140.08193047734213,,4.685692607671655,2.0,2.0,0,0,1
731,36.08350182851951,140.0819322577536,,4.6856926076708305,2.0,2.0,0,0,1
732,36.08351945520933,140.08193403816585,,4.685692607670802,2.0,2.0,0,0,1
733,36.08353708189907,140.08193581857887,,4.6856926076716405,2.0,2.0,0,0,1
734,36.083554708588736,140.0819375989927,,4.685692607670802,2.0,2.0,0,0,1
735,36.08357233527832,140.08193937940734,,4.6856926076708305,2.0,2.0,0,0,1
736,36.08358996196783,140.08194115982278,,4.685692607671626,2.0,2.0,0,0,1
737,36.083607588657266,140.081942940239,,4.685692607670802,2.0,2.0,0,0,1
738,36.08362521534662,140.081944720656,,4.685692607671626,2.0,2.0,0,0,1
739,36.08364284203589,140.0819465010738,,4.6856926076708305,2.0,2.0,0,0,1
740,36.08366046872509,140.0819482814924,,4.685692607670802,2.0,2.0,0,0,1
741,36.08367809541421,140.0819500619118,,4.685692607671655,2.0,2.0,0,0,1
742,36.08369572210324,140.08195184233202,,4.685692607670788,2.0,2.0,0,0,1
743,36.0837133487922,140.081953622753,,4.6856926076708305,2.0,2.0,0,0,1
744,36.08373097548109,140.0819554031748,,4.685692607671655,2.0,2.0,0,0,1
745,36.0837486021699,140.08195718359735,,4.685692607670802,2.0,2.0,0,0,1
746,36.08376622885862,140.0819589640207,,4.6856926076708305,2.0,2.0,0,0,1
747,36.08378385554727,140.08196074444487,,4.685692607671612,2.0,2.0,0,0,1
748,36.08380148223583,140.08196252486985,,4.6856926076708305,2.0,2.0,0,0,1
749,36.083819108924324,140.0819643052956,,4.6856926076708305,2.0,2.0,0,0,1
750,36.083836735612735,140.08196608572217,,4.685692607671626,2.0,2.0,0,0,1
751,36.08385436230107,140.0819678661495,,4.685692607670802,2.0,2.0,0,0,1
752,36.083871988989316,140.08196964657765,,4.685692607670802,2.0,2.0,0,0,1
753,36.0838896156775,140.08197142700658,,4.685692607671626,2.0,2.0,0,0,1
754,36.08390724236559,140.0819732074363,,4.685692607670845,2.0,2.0,0,0,1
755,36.08392486905361,140.08197498786686,,4.685692607670802,2.0,2.0,0,0,1
756,36.08394249574155,140.08197676829818,,4.685692607671626,2.0,2.0,0,0,1
757,36.08396012242942,140.0819785487303,,4.685692607670802,2.0,2.0,0,0,1
758,36.083977749117196,140.0819803291632,,274.7937712390854,2.0,2.0,0,0,1
759,36.083978884917755,140.0819636490876,,274.7937712390853,2.0,2.0,0,0,1
760,36.08398002071601,140.08194696901154,,274.7937712390855,2.0,2.0,0,0,1
761,36.08398115651193,140.08193028893498,,274.7937712390854,2.0,2.0,0,0,1
762,36.08398229230553,140.08191360885795,,4.685717171937057,2.0,2.0,0,0,1
763,36.083998655107706,140.08191526162418,,4.685717171937952,2.0,2.0,0,0,1
764,36.08401501790981,140.08191691439106,,4.685717171937057,2.0,2.0,0,0,1
765,36.08403138071185,140.08191856715865,,4.685717171937057,2.0,2.0,0,0,1
766,36.08404774351383,140.0819202199269,,4.685717171937938,2.0,2.0,0,0,1
767,36.08406410631573,140.08192187269583,,4.685717171937071,2.0,2.0,0,0,1
768,36.084080469117566,140.08192352546547,,94.79376529742474,2.0,2.0,0,0,1
769,36.08407927653428,140.081941039568,,94.79376529742449,2.0,2.0,0,0,1
770,36.08407808394844,140.08195855366995,,94.79376529742449,2.0,2.0,0,0,1
771,36.08407689136003,140.08197606777136,,94.79376529742474,2.0,2.0,0,0,1
772,36.08407569876907,140.0819935818723,,4.685730951511843,2.0,2.0,0,0,1
773,36.08409361987897,140.08199539206515,,4.685730951511843,2.0,2.0,0,0,1
774,36.08411154098881,140.0819972022588,,4.6857309515118715,2.0,2.0,0,0,1
775,36.08412946209855,140.0819990124533,,4.685730951511843,2.0,2.0,0,0,1
776,36.08414738320822,140.08200082264858,,4.685730951511843,2.0,2.0,0,0,1
777,36.08416530431781,140.08200263284473,,4.6857309515118715,2.0,2.0,0,0,1
778,36.08418322542731,140.08200444304168,,4.685730951511843,2.0,2.0,0,0,1
779,36.084201146536735,140.08200625323946,,4.6857309515118715,2.0,2.0,0,0,1
780,36.08421906764608,140.08200806343805,,4.685730951511843,2.0,2.0,0,0,1
781,36.08423698875534,140.08200987363745,,4.685730951511843,2.0,2.0,0,0,1
782,36.084254909864526,140.0820116838377,,4.6857309515118715,2.0,2.0,0,0,1
783,36.084272830973624,140.08201349403876,,4.685730951511843,2.0,2.0,0,0,1
784,36.08429075208264,140.08201530424063,,4.685730951511843,2.0,2.0,0,0,1
785,36.08430867319158,140.08201711444335,,4.685730951511843,2.0,2.0,0,0,1
786,36.084326594300435,140.08201892464686,,4.685730951511843,2.0,2.0,0,0,1
787,36.08434451540921,140.08202073485123,,4.6857309515118715,2.0,2.0,0,0,1
788,36.0843624365179,140.0820225450564,,4.6857309515118715,2.0,2.0,0,0,1
789,36.084380357626515,140.08202435526235,,4.685730951511843,2.0,2.0,0,0,1
790,36.084398278735044,140.0820261654692,,4.685730951511843,2.0,2.0,0,0,1
791,36.084416199843496,140.08202797567682,,4.6857309515119,2.0,2.0,0,0,1
792,36.08443412095187,140.08202978588525,,4.685730951511843,2.0,2.0,0,0,1
793,36.08445204206016,140.08203159609454,,317.377981817204,2.0,2.0,0,0,1
794,36.08446394435353,140.08201810280633,,317.377981817204,2.0,2.0,0,0,1
795,36.08447584664537,140.08200460951403,,317.377981817204,2.0,2.0,0,0,1
796,36.08448774893566,140.08199111621767,,317.37798181720336,2.0,2.0,0,0,1
797,36.08449965122441,140.08197762291724,,317.377981817204,2.0,2.0,0,0,1
798,36.08451155351162,140.08196412961274,,317.377981817204,2.0,2.0,0,0,1
799,36.08452345579728,140.08195063630419,,317.377981817204,2.0,2.0,0,0,1
800,36.08453535808141,140.08193714299153,,317.377981817204,2.0,2.0,0,0,1
801,36.084547260363976,140.08192364967485,,274.7937330730052,2.0,2.0,0,0,1
802,36.084548758516,140.081901647701,,274.7937330730048,2.0,2.0,0,0,1
803,36.08455025666399,140.08187964572627,,274.7937330730052,2.0,2.0,0,0,1
804,36.084551754807926,140.08185764375077,,274.7937330730052,2.0,2.0,0,0,1
805,36.08455325294782,140.0818356417744,,274.7937330730049,2.0,2.0,0,0,1
806,36.084554751083694,140.0818136397972,,274.7937330730052,2.0,2.0,0,0,1
807,36.08455624921551,140.08179163781915,,274.7937330730052,2.0,2.0,0,0,1
808,36.0845577473433,140.0817696358403,,274.7937330730049,2.0,2.0,0,0,1
809,36.08455924546704,140.08174763386057,,274.7937330730052,2.0,2.0,0,0,1
810,36.08456074358674,140.08172563188003,,274.7937330730052,2.0,2.0,0,0,1
811,36.0845622417024,140.08170362989867,,274.7937330730049,2.0,2.0,0,0,1
812,36.08456373981403,140.08168162791645,,274.7937330730052,2.0,2.0,0,0,1
813,36.08456523792162,140.0816596259334,,274.7937330730052,2.0,2.0,0,0,1
814,36.08456673602517,140.08163762394952,,274.7937330730048,2.0,2.0,0,0,1
815,36.084568234124674,140.0816156219648,,274.7937330730052,2.0,2.0,0,0,1
816,36.08456973222014,140.08159361997923,,274.7937330730052,2.0,2.0,0,0,1
817,36.08457123031156,140.08157161799286,,274.7937330730049,2.0,2.0,0,0,1
818,36.08457272839895,140.08154961600565,,274.7937330730052,2.0,2.0,0,0,1
819,36.0845742264823,140.08152761401757,,274.7937330730052,2.0,2.0,0,0,1
820,36.08457572456161,140.08150561202868,,274.7937330730049,2.0,2.0,0,0,1
821,36.084577222636874,140.08148361003896,,274.7937330730052,2.0,2.0,0,0,1
822,36.08457872070811,140.0814616080484,,274.7937330730052,2.0,2.0,0,0,1
823,36.0845802187753,140.081439606057,,274.7937330730049,2.0,2.0,0,0,1
824,36.08458171683845,140.08141760406477,,274.7937330730052,2.0,2.0,0,0,1
825,36.084583214897556,140.0813956020717,,274.7937330730052,2.0,2.0,0,0,1
826,36.084584712952626,140.0813736000778,,274.7937330730049,2.0,2.0,0,0,1
827,36.08458621100366,140.08135159808305,,274.7937330730052,2.0,2.0,0,0,1
828,36.08458770905065,140.08132959608747,,274.7937330730052,2.0,2.0,0,0,1
829,36.0845892070936,140.08130759409104,,274.7937330730048,2.0,2.0,0,0,1
830,36.08459070513252,140.08128559209382,,274.7937330730052,2.0,2.0,0,0,1
831,36.08459220316739,140.08126359009574,,274.7937330730052,2.0,2.0,0,0,1
832,36.08459370119822,140.08124158809682,,274.7937330730049,2.0,2.0,0,0,1
833,36.08459519922503,140.08121958609706,,274.7937330730052,2.0,2.0,0,0,1
834,36.084596697247775,140.08119758409646,,274.7937330730052,2.0,2.0,0,0,1
835,36.08459819526649,140.08117558209506,,274.7937330730048,2.0,2.0,0,0,1
836,36.08459969328116,140.08115358009277,,274.7937330730052,2.0,2.0,0,0,1
837,36.084601191291796,140.08113157808972,,274.7937330730052,2.0,2.0,0,0,1
838,36.08460268929839,140.08110957608577,,274.7937330730049,2.0,2.0,0,0,1
839,36.084604187300954,140.081087574081,,274.7937330730052,2.0,2.0,0,0,1
840,36.084605685299465,140.08106557207543,,274.7937330730052,2.0,2.0,0,0,1
841,36.08460718329394,140.08104357006897,,274.7937330730048,2.0,2.0,0,0,1
842,36.08460868128439,140.08102156806171,,274.7937330730052,2.0,2.0,0,0,1
843,36.08461017927078,140.0809995660536,,274.7937330730052,2.0,2.0,0,0,1
844,36.084611677253136,140.0809775640447,,274.7937330730048,2.0,2.0,0,0,1
845,36.08461317523145,140.0809555620349,,274.7937330730052,2.0,2.0,0,0,1
846,36.084614673205735,140.0809335600243,,274.7937330730052,2.0,2.0,0,0,1
847,36.08461617117597,140.08091155801284,,274.79373307300483,2.0,2.0,0,0,1
848,36.084617669142176,140.08088955600059,,274.7937330730052,2.0,2.0,0,0,1
849,36.084619167104336,140.08086755398747,,274.7937330730052,2.0,2.0,0,0,1
850,36.08462066506246,140.08084555197354,,274.79373307300483,2.0,2.0,0,0,1
851,36.08462216301654,140.08082354995875,,274.7937330730052,2.0,2.0,0,0,1
852,36.084623660966585,140.08080154794314,,274.7937330730052,2.0,2.0,0,0,1
853,36.08462515891257,140.08077954592667,,274.79373307300483,2.0,2.0,0,0,1
854,36.084626656854546,140.08075754390939,,274.7937330730052,2.0,2.0,0,0,1
855,36.08462815479246,140.08073554189124,,274.7937330730052,2.0,2.0,0,0,1
856,36.08462965272635,140.0807135398723,,274.7937330730049,2.0,2.0,0,0,1
857,36.084631150656186,140.08069153785252,,274.7937330730052,2.0,2.0,0,0,1
858,36.084632648581994,140.08066953583187,,274.7937330730052,2.0,2.0,0,0,1
859,36.08463414650376,140.08064753381043,,274.7937330730048,2.0,2.0,0,0,1
860,36.08463564442149,140.08062553178812,,274.7937330730052,2.0,2.0,0,0,1
861,36.08463714233517,140.080603529765,,274.7937330730052,2.0,2.0,0,0,1
862,36.084638640244805,140.080581527741,,274.79373307300483,2.0,2.0,0,0,1
863,36.08464013815042,140.0805595257162,,274.7937330730052,2.0,2.0,0,0,1
864,36.08464163605199,140.0805375236906,,274.7937330730052,2.0,2.0,0,0,1
865,36.08464313394951,140.0805155216641,,274.7937330730049,2.0,2.0,0,0,1
866,36.084644631843,140.0804935196368,,274.7937330730052,2.0,2.0,0,0,1
867,36.08464612973245,140.08047151760866,,274.7937330730052,2.0,2.0,0,0,1
868,36.084647627617855,140.0804495155797,,274.7937330730048,2.0,2.0,0,0,1
869,36.08464912549922,140.08042751354986,,274.7937330730052,2.0,2.0,0,0,1
870,36.084650623376554,140.08040551151925,,274.7937330730052,2.0,2.0,0,0,1
871,36.08465212124984,140.08038350948775,,274.7937330730049,2.0,2.0,0,0,1
872,36.08465361911909,140.08036150745542,,274.7937330730052,2.0,2.0,0,0,1
873,36.0846551169843,140.08033950542227,,274.7937330730052,2.0,2.0,0,0,1
874,36.08465661484547,140.0803175033883,,274.7937330730049,2.0,2.0,0,0,1
875,36.0846581127026,140.08029550135348,,274.7937330730052,2.0,2.0,0,0,1
876,36.08465961055568,140.08027349931783,,274.7937330730052,2.0,2.0,0,0,1
877,36.084661108404745,140.08025149728132,,274.7937330730049,2.0,2.0,0,0,1
878,36.08466260624974,140.080229495244,,274.7937330730052,2.0,2.0,0,0,1
879,36.08466410409073,140.08020749320585,,274.7937330730052,2.0,2.0,0,0,1
880,36.084665601927654,140.08018549116684,,274.7937330730048,2.0,2.0,0,0,1
881,36.084667099760544,140.08016348912702,,274.7937330730052,2.0,2.0,0,0,1
882,36.0846685975894,140.08014148708634,,274.7937330730052,2.0,2.0,0,0,1
883,36.08467009541421,140.08011948504483,,274.7937330730049,2.0,2.0,0,0,1
884,36.08467159323499,140.0800974830025,,274.7937330730052,2.0,2.0,0,0,1
885,36.08467309105172,140.08007548095932,,243.25919884561756,2.0,2.0,0,0,1
886,36.08466576744871,140.08005757323943,,243.25919884561765,2.0,2.0,0,0,1
887,36.08465844384302,140.08003966552283,,243.25919884561796,2.0,2.0,0,0,1
888,36.08465112023463,140.0800217578096,,243.25919884561765,2.0,2.0,0,0,1
889,36.084643796623574,140.08000385009962,,243.25919884561756,2.0,2.0,0,0,1
890,36.08463647300982,140.07998594239302,,243.25919884561765,2.0,2.0,0,0,1
891,36.08462914939339,140.07996803468973,,243.25919884561796,2.0,2.0,0,0,1
892,36.08462182577427,140.07995012698973,,243.25919884561765,2.0,2.0,0,0,1
893,36.084614502152455,140.07993221929306,,243.25919884561756,2.0,2.0,0,0,1
894,36.084607178527975,140.07991431159974,,274.79373289069804,2.0,2.0,0,0,1
895,36.084608654682434,140.07989262728987,,274.79373289069804,2.0,2.0,0,0,1
896,36.08461013083297,140.07987094297917,,274.79373289069804,2.0,2.0,0,0,1
897,36.08461160697958,140.0798492586677,,274.7937328906976,2.0,2.0,0,0,1
898,36.084613083122264,140.0798275743554,,274.79373289069804,2.0,2.0,0,0,1
899,36.08461455926103,140.07980589004228,,274.79373289069804,2.0,2.0,0,0,1
900,36.08461603539587,140.07978420572834,,274.79373289069804,2.0,2.0,0,0,1
901,36.08461751152679,140.0797625214136,,274.79373289069804,2.0,2.0,0,0,1
902,36.084618987653776,140.07974083709806,,184.6857120880407,2.0,2.0,0,0,1
903,36.08460102488249,140.07973902320845,,184.6857120880407,2.0,2.0,0,0,1
904,36.084583062111115,140.0797372093197,,184.6857120880406,2.0,2.0,0,0,1
905,36.08456509933967,140.07973539543173,,184.6857120880407,2.0,2.0,0,0,1
906,36.08454713656814,140.07973358154462,,184.6857120880407,2.0,2.0,0,0,1
907,36.08452917379653,140.0797317676583,,184.6857120880407,2.0,2.0,0,0,1
908,36.08451121102484,140.07972995377284,,184.6857120880407,2.0,2.0,0,0,1
909,36.08449324825307,140.0797281398882,,184.6857120880407,2.0,2.0,0,0,1
910,36.0844752854812,140.0797263260044,,184.68571208804065,2.0,2.0,0,0,1
911,36.08445732270927,140.07972451212137,,184.6857120880407,2.0,2.0,0,0,1
912,36.08443935993725,140.0797226982392,,184.6857120880407,2.0,2.0,0,0,1
913,36.084421397165144,140.07972088435787,,184.6857120880407,2.0,2.0,0,0,1
914,36.08440343439296,140.07971907047735,,184.6857120880407,2.0,2.0,0,0,1
915,36.08438547162069,140.07971725659766,,184.68571208804065,2.0,2.0,0,0,1
916,36.08436750884835,140.07971544271876,,184.6857120880407,2.0,2.0,0,0,1
917,36.08434954607593,140.07971362884072,,184.6857120880407,2.0,2.0,0,0,1
918,36.08433158330342,140.0797118149635,,184.68571208804076,2.0,2.0,0,0,1
919,36.08431362053082,140.07971000108714,,184.6857120880407,2.0,2.0,0,0,1
920,36.084295657758155,140.07970818721154,,184.68571208804065,2.0,2.0,0,0,1
921,36.0842776949854,140.07970637333682,,184.6857120880407,2.0,2.0,0,0,1
922,36.084259732212566,140.0797045594629,,184.6857120880407,2.0,2.0,0,0,1
923,36.08424176943964,140.07970274558977,,184.6857120880407,2.0,2.0,0,0,1
924,36.08422380666665,140.07970093171753,,184.6857120880407,2.0,2.0,0,0,1
925,36.08420584389357,140.07969911784608,,184.6857120880407,2.0,2.0,0,0,1
926,36.08418788112041,140.07969730397548,,184.6857120880406,2.0,2.0,0,0,1
927,36.084169918347165,140.07969549010568,,184.6857120880407,2.0,2.0,0,0,1
928,36.08415195557384,140.0796936762367,,184.6857120880407,2.0,2.0,0,0,1
929,36.08413399280044,140.07969186236855,,184.6857120880407,2.0,2.0,0,0,1
930,36.084116030026955,140.07969004850122,,184.6857120880407,2.0,2.0,0,0,1
931,36.08409806725338,140.07968823463474,,184.68571208804065,2.0,2.0,0,0,1
932,36.08408010447973,140.0796864207691,,184.6857120880407,2.0,2.0,0,0,1
933,36.084062141706,140.07968460690424,,184.6857120880407,2.0,2.0,0,0,1
934,36.08404417893219,140.07968279304023,,184.6857120880407,2.0,2.0,0,0,1
935,36.084026216158286,140.07968097917703,,184.6857120880407,2.0,2.0,0,0,1
936,36.08400825338432,140.07967916531467,,184.68571208804065,2.0,2.0,0,0,1
937,36.08399029061026,140.07967735145314,,184.6857120880407,2.0,2.0,0,0,1
938,36.08397232783612,140.0796755375924,,184.6857120880407,2.0,2.0,0,0,1
939,36.0839543650619,140.07967372373253,,184.6857120880407,2.0,2.0,0,0,1
940,36.0839364022876,140.07967190987344,,184.6857120880407,2.0,2.0,0,0,1
941,36.08391843951321,140.07967009601524,,184.68571208804065,2.0,2.0,0,0,1
942,36.08390047673874,140.0796682821578,,184.6857120880407,2.0,2.0,0,0,1
943,36.08388251396421,140.0796664683012,,184.6857120880407,2.0,2.0,0,0,1
944,36.08386455118958,140.07966465444545,,184.6857120880407,2.0,2.0,0,0,1
945,36.083846588414865,140.07966284059052,,184.6857120880407,2.0,2.0,0,0,1
946,36.08382862564008,140.0796610267364,,184.6857120880407,2.0,2.0,0,0,1
947,36.083810662865204,140.07965921288312,,184.6857120880407,2.0,2.0,0,0,1
948,36.08379270009025,140.07965739903065,,184.6857120880407,2.0,2.0,0,0,1
949,36.08377473731522,140.079655585179,,184.6857120880407,2.0,2.0,0,0,1
950,36.0837567745401,140.0796537713282,,184.6857120880407,2.0,2.0,0,0,1
951,36.0837388117649,140.0796519574782,,184.6857120880407,2.0,2.0,0,0,1
952,36.08372084898962,140.07965014362904,,184.6857120880407,2.0,2.0,0,0,1
953,36.08370288621426,140.07964832978072,,184.6857120880407,2.0,2.0,0,0,1
954,36.083684923438824,140.0796465159332,,184.6857120880407,2.0,2.0,0,0,1
955,36.0836669606633,140.0796447020865,,184.6857120880407,2.0,2.0,0,0,1
956,36.0836489978877,140.07964288824064,,184.6857120880407,2.0,2.0,0,0,1
957,36.083631035112006,140.07964107439562,,184.6857120880407,2.0,2.0,0,0,1
958,36.08361307233625,140.0796392605514,,184.6857120880407,2.0,2.0,0,0,1
959,36.08359510956039,140.079637446708,,184.6857120880407,2.0,2.0,0,0,1
960,36.083577146784464,140.07963563286543,,184.6857120880407,2.0,2.0,0,0,1
961,36.08355918400845,140.07963381902374,,184.68571208804065,2.0,2.0,0,0,1
962,36.083541221232366,140.07963200518282,,184.6857120880407,2.0,2.0,0,0,1
963,36.08352325845619,140.07963019134274,,184.6857120880407,2.0,2.0,0,0,1
964,36.08350529567993,140.07962837750347,,184.6857120880407,2.0,2.0,0,0,1
965,36.083487332903594,140.07962656366504,,184.6857120880407,2.0,2.0,0,0,1
966,36.08346937012717,140.07962474982742,,184.6857120880407,2.0,2.0,0,0,1
967,36.08345140735067,140.07962293599064,,184.6857120880407,2.0,2.0,0,0,1
968,36.083433444574084,140.0796211221547,,184.6857120880407,2.0,2.0,0,0,1
969,36.08341548179743,140.07961930831954,,184.6857120880407,2.0,2.0,0,0,1
970,36.08339751902069,140.07961749448523,,184.68571208804065,2.0,2.0,0,0,1
971,36.08337955624386,140.07961568065176,,184.6857120880407,2.0,2.0,0,0,1
972,36.083361593466954,140.0796138668191,,184.68571208804065,2.0,2.0,0,0,1
973,36.08334363068997,140.07961205298727,,184.6857120880407,2.0,2.0,0,0,1
974,36.0833256679129,140.07961023915627,,184.68571208804082,2.0,2.0,0,0,1
975,36.083307705135745,140.0796084253261,,184.6857120880406,2.0,2.0,0,0,1
976,36.08328974235852,140.0796066114967,,184.6857120880407,2.0,2.0,0,0,1
977,36.0832717795812,140.07960479766817,,274.7938099643078,2.0,2.0,0,0,1
978,36.08327327545126,140.07958282363296,,274.79380996430797,2.0,2.0,0,0,1
979,36.0832747713173,140.07956084959693,,274.7938099643078,2.0,2.0,0,0,1
980,36.08327626717931,140.07953887556002,,274.79380996430797,2.0,2.0,0,0,1
981,36.08327776303728,140.0795169015223,,274.7938099643078,2.0,2.0,0,0,1
982,36.08327925889122,140.07949492748375,,274.79380996430797,2.0,2.0,0,0,1
983,36.08328075474113,140.07947295344437,,274.7938099643078,2.0,2.0,0,0,1
984,36.08328225058702,140.07945097940413,,274.79380996430797,2.0,2.0,0,0,1
985,36.08328374642888,140.0794290053631,,274.7938099643078,2.0,2.0,0,0,1
986,36.083285242266705,140.0794070313212,,274.79380996430797,2.0,2.0,0,0,1
987,36.083286738100504,140.0793850572785,,274.7938099643078,2.0,2.0,0,0,1
988,36.083288233930276,140.07936308323497,,274.79380996430797,2.0,2.0,0,0,1
989,36.08328972975601,140.07934110919055,,274.7938099643078,2.0,2.0,0,0,1
990,36.083291225577725,140.07931913514534,,274.79380996430797,2.0,2.0,0,0,1
991,36.08329272139541,140.0792971610993,,274.7938099643078,2.0,2.0,0,0,1
992,36.08329421720906,140.07927518705245,,274.79380996430797,2.0,2.0,0,0,1
993,36.08329571301868,140.0792532130047,,274.7938099643078,2.0,2.0,0,0,1
994,36.08329720882427,140.07923123895617,,274.793809964308,2.0,2.0,0,0,1
995,36.08329870462584,140.0792092649068,,274.7938099643078,2.0,2.0,0,0,1
996,36.083300200423366,140.0791872908566,,274.79380996430797,2.0,2.0,0,0,1
997,36.08330169621688,140.07916531680556,,274.7938099643078,2.0,2.0,0,0,1
998,36.083303192006355,140.07914334275367,,274.7938099643078,2.0,2.0,0,0,1
999,36.0833046877918,140.07912136870095,,274.79380996430797,2.0,2.0,0,0,1
1000,36.08330618357322,140.07909939464744,,274.79380996430797,2.0,2.0,0,0,1
1001,36.083307679350604,140.07907742059308,,274.7938099643078,2.0,2.0,0,0,1
1002,36.083309175123965,140.07905544653786,,274.7938099643078,2.0,2.0,0,0,1
1003,36.0833106708933,140.07903347248183,,274.79380996430797,2.0,2.0,0,0,1
1004,36.083312166658594,140.07901149842496,,274.7938099643078,2.0,2.0,0,0,1
1005,36.08331366241986,140.07898952436727,,274.793809964308,2.0,2.0,0,0,1
1006,36.083315158177115,140.07896755030873,,274.7938099643078,2.0,2.0,0,0,1
1007,36.08331665393032,140.07894557624937,,274.79380996430797,2.0,2.0,0,0,1
1008,36.0833181496795,140.07892360218918,,274.7938099643078,2.0,2.0,0,0,1
1009,36.08331964542466,140.07890162812814,,274.79380996430797,2.0,2.0,0,0,1
1010,36.08332114116578,140.0788796540663,,274.7938099643078,2.0,2.0,0,0,1
1011,36.08332263690288,140.07885768000358,,274.79380996430797,2.0,2.0,0,0,1
1012,36.08332413263594,140.07883570594007,,274.7938099643078,2.0,2.0,0,0,1
1013,36.083325628364975,140.0788137318757,,274.79380996430797,2.0,2.0,0,0,1
1014,36.08332712408998,140.07879175781054,,274.79380996430774,2.0,2.0,0,0,1
1015,36.08332861981096,140.07876978374452,,274.79380996430797,2.0,2.0,0,0,1
1016,36.083330115527914,140.07874780967765,,274.7938099643078,2.0,2.0,0,0,1
